Vertex, 2
42,225.0
46.0,225.0
46.0,225.0
49.0,225.0
9443.351793489866,225.0
9443.351793489866,225.0
56.0,225.0
60.0,225.0
60.0,225.0
68.0,225.0
68.0,225.0
68.0,225.0
5595.71155266666,225.0
88.0,225.0
88.0,225.0
907.0663072931975,225.0
104.0,225.0
104.0,225.0
114.0,225.0
119.0,225.0
119.0,225.0
130.0,225.0
135.0,225.0
135.0,225.0
145.0,225.0
151.0,225.0
151.0,225.0
161.0,225.0
166.0,225.0
166.0,225.0
177.0,225.0
182.0,225.0
182.0,225.0
192.0,225.0
197.0,225.0
197.0,225.0
208.0,225.0
213.0,225.0
213.0,225.0
223.0,225.0
228.0,225.0
234.0,225.0
239.0,225.0
244.0,225.0
249.0,225.0
254.0,225.0
260.0,224.0
260.0,224.0
270.0,232.0
275.0,241.0
275.0,241.0
286.0,256.0
291.0,262.0
291.0,262.0
301.0,273.0
306.0,277.0
306.0,277.0
317.0,283.0
322.0,285.0
322.0,285.0
332.0,286.0
337.0,286.0
337.0,286.0
348.0,282.0
353.0,279.0
353.0,279.0
363.0,271.0
369.0,266.0
369.0,266.0
379.0,253.0
384.0,246.0
384.0,246.0
395.0,228.0
400.0,230.0
400.0,230.0
410.0,248.0
415.0,256.0
415.0,256.0
426.0,269.0
431.0,275.0
431.0,275.0
441.0,283.0
446.0,286.0
446.0,286.0
457.0,290.0
462.0,291.0
462.0,291.0
471.40513552068467,291.0
477.56776034236793,289.0
477.56776034236793,289.0
488.0,284.0
493.0,280.0
493.0,280.0
506.0,270.0
509.0,264.0
509.0,264.0
519.0,249.0
524.0,241.0
524.0,241.0
535.0,228.0
520.0,237.0
520.0,237.0
550.0,254.0
555.0,261.0
555.0,261.0
566.0,273.0
571.0,278.0
571.0,278.0
581.0,286.0
587.0,288.0
587.0,288.0
597.0,291.0
602.0,291.0
602.0,291.0
613.0,290.0
618.0,287.0
618.0,287.0
628.0,279.8109243697478
633.0,276.0
633.0,276.0
644.0,265.0
649.0,259.0
654.0,251.0
659.0,246.09243697478928
664.0,234.0
664.0,234.0
675.0,243.05109102464507
680.0,246.0
680.0,246.0
690.0,259.0
696.0,266.0
701.0,272.0
706.0,277.0
711.0,281.0
711.0,281.0
721.0,288.0
727.0,290.0
727.0,290.0
737.0,291.0
742.0,291.0
742.0,291.0
753.0,288.0
758.0,285.0
758.0,285.0
768.0,278.0
773.0,273.0
773.0,273.0
784.0,260.0
789.0,253.0
789.0,253.0
799.0,254.54493580599149
805.0,252.46790299572046
805.0,252.46790299572046
815.0,251.1623610927966
820.0,249.0
820.0,249.0
830.0,264.0
830.0,270.0
830.0,270.0
840.0,280.0
851.0,283.0
851.0,283.0
862.0,289.0
862.0,290.0
862.0,290.0
877.0,291.0
882.0,290.0
882.0,290.0
893.0,285.0
898.0,282.0
898.0,282.0
908.0,273.0
914.0,268.0
914.0,268.0
924.0,254.0
929.0,266.0
929.0,266.0
939.0,248.10279001468405
925.0,229.0
925.0,229.0
950.7973568281938,247.0
960.0,255.0
960.0,255.0
971.0,268.0
976.0,271.6666666666663
976.0,271.6666666666663
986.0,282.0
991.0,285.0
991.0,285.0
1002.0,289.0
1007.0,290.0
1007.0,290.0
1017.0,290.0
1023.0,280.0
1023.0,280.0
1033.0,283.0
1038.0,279.0
1038.0,279.0
1048.0,269.0
1052.0,263.0
1052.0,263.0
1064.0,248.0
1069.0,240.0
1069.0,240.0
1080.0,228.0
1085.0,237.0
1085.0,237.0
1095.0,250.66386554621818
1100.0,261.0
1100.0,261.0
1111.0,273.0
1110.0,278.0
1110.0,278.0
1126.0,286.0
1131.0,288.0
1131.0,288.0
1142.0,291.0
1143.0,291.0
1143.0,291.0
1152.0,290.0
1163.0,287.0
1163.0,287.0
1173.0,281.0
1178.0,276.0
1178.0,276.0
1189.0,265.0
1194.0,259.0
1194.0,259.0
1204.0,243.0
1209.0,234.0
1209.0,234.0
1220.0,242.1470588235294
1225.0,244.0
1225.0,244.0
1235.0,259.0
1240.0,266.0
1240.0,266.0
1251.0,277.0
1256.0,281.0
1256.0,281.0
1266.0,288.0
1272.0,290.0
1272.0,290.0
1282.0,291.0
1287.0,291.0
1292.0,290.0
1298.0,288.0
1303.0,285.0
1303.0,285.0
1313.0,278.0
1318.0,273.0
1318.0,273.0
1329.0,260.0
